index,value
3623,-14.0
3624,-14.0
3625,-14.0
3626,-14.0
3627,-14.0
3628,-14.0
3629,-14.0
3630,-14.0
3631,-14.0
3632,-14.0
3633,-14.0
3634,-14.0
3635,-14.0
3636,-14.0
3637,-14.0
3638,-14.0
3639,-14.0
3640,-14.0
3641,-14.0
3642,-14.0
3643,-14.0
3644,-14.0
3645,-14.0
3646,-14.0
3647,-14.0
3648,-14.0
3649,-14.0
3650,-14.0
3651,-14.0
3652,-14.0
3653,-14.0
3654,-14.0
3655,-14.0
3656,-14.0
3657,-14.0
3658,-14.0
3659,-14.0
3660,-14.0
3661,-14.0
3662,-14.0
3663,-14.0
3664,-14.0
3665,-14.0
3666,-14.0
3667,-14.0
3668,-14.0
3669,-14.0
3670,-14.0
3671,-14.0
3672,-14.0
3673,-14.0
3674,-14.0
3675,-14.0
3676,-14.0
3677,-14.0
3678,-14.0
3679,-14.0
3680,-14.0
3681,-14.0
3682,-14.0
3683,-14.0
3684,-14.0
3685,-14.0
3686,-14.0
3687,-14.0
3688,-14.0
3689,-14.0
3690,-14.0
3691,-14.0
3692,-14.0
3693,-14.0
3694,-14.0
3695,-14.0
3696,-14.0
3697,-14.0
3698,-14.0
3699,-14.0
3700,-14.0
3701,-14.0
3702,-14.0
3703,-14.0
3704,-14.0
3705,-14.0
3706,-14.0
3707,-14.0
3708,-14.0
3709,-14.0
3710,-14.0
3711,-14.0
3712,-14.0
3713,-14.0
3714,-14.0
3715,-14.0
3716,-14.0
3717,-14.0
3718,-14.0
3719,-14.0
3720,-14.0
3721,-14.0
3722,-14.0
3723,-14.0
3724,-14.0
3725,-14.0
3726,-14.0
3727,-14.0
3728,-14.0
3729,-14.0
3730,-14.0
3731,-14.0
3732,-14.0
3733,-14.0
3734,-14.0
3735,-14.0
3736,-14.0
3737,-14.0
3738,-14.0
3739,-14.0
3740,-14.0
3741,-14.0
3742,-14.0
3743,-14.0
3744,-14.0
3745,-14.0
3746,-14.0
3747,-14.0
3748,-14.0
3749,-14.0
3750,-14.0
3751,-14.0
3752,-14.0
3753,-14.0
3754,-14.0
3755,-14.0
3756,-14.0
3757,-14.0
3758,-14.0
3759,-14.0
3760,-14.0
3761,-14.0
3762,-14.0
3763,-14.0
3764,-14.0
3765,-14.0
3766,-14.0
3767,-14.0
3768,-14.0
3769,-14.0
3770,-14.0
3771,-14.0
3772,-14.0
3773,-14.0
3774,-14.0
3775,-14.0
3776,-14.0
3777,-14.0
3778,-14.0
3779,-14.0
3780,-14.0
3781,-14.0
3782,-14.0
3783,-14.0
3784,-14.0
3785,-14.0
3786,-14.0
3787,-14.0
3788,-14.0
3789,-14.0
3790,-14.0
3791,-14.0
3792,-14.0
3793,-14.0
3794,-14.0
3795,-14.0
3796,-14.0
3797,-14.0
3798,-14.0
3799,-14.0
3800,-14.0
3801,-14.0
3802,-14.0
3803,-14.0
3804,-14.0
3805,-14.0
3806,-14.0
3807,-14.0
3808,-14.0
3809,-14.0
3810,-14.0
3811,-14.0
3812,-14.0
3813,-14.0
3814,-14.0
3815,-14.0
3816,-14.0
3817,-14.0
3818,-14.0
3819,-14.0
3820,-14.0
3821,-14.0
3822,-14.0
3823,-14.0
3824,-14.0
3825,-14.0
3826,-14.0
3827,-14.0
3828,-14.0
3829,-14.0
3830,-14.0
3831,-14.0
3832,-14.0
3833,-14.0
3834,-14.0
3835,-14.0
3836,-14.0
3837,-14.0
3838,-14.0
3839,-14.0
3840,-14.0
3841,-14.0
3842,-14.0
3843,-14.0
3844,-14.0
3845,-14.0
3846,-14.0
3847,-14.0
3848,-14.0
3849,-14.0
3850,-14.0
3851,-14.0
3852,-14.0
3853,-14.0
3854,-14.0
3855,-14.0
3856,-14.0
3857,-14.0
3858,-14.0
3859,-14.0
3860,-14.0
3861,-14.0
3862,-14.0
3863,-14.0
3864,-14.0
3865,-14.0
3866,-14.0
3867,-14.0
3868,-14.0
3869,-14.0
3870,-14.0
3871,-14.0
3872,-14.0
3873,-14.0
3874,-14.0
3875,-14.0
3876,-14.0
3877,-14.0
3878,-14.0
3879,-14.0
3880,-14.0
3881,-14.0
3882,-14.0
3883,-14.0
3884,-14.0
3885,-14.0
3886,-14.0
3887,-14.0
3888,-14.0
3889,-14.0
3890,-14.0
3891,-14.0
3892,-14.0
3893,-14.0
3894,-14.0
3895,-14.0
3896,-14.0
3897,-14.0
3898,-14.0
3899,-14.0
3900,-14.0
3901,-14.0
3902,-14.0
3903,-14.0
3904,-14.0
3905,-14.0
3906,-14.0
3907,-14.0
3908,-14.0
3909,-14.0
3910,-14.0
3911,-14.0
3912,-14.0
3913,-14.0
3914,-14.0
3915,-14.0
3916,-14.0
3917,-14.0
3918,-14.0
3919,-14.0
3920,-14.0
3921,-14.0
3922,-14.0
3923,-14.0
3924,-14.0
3925,-14.0
3926,-14.0
3927,-14.0
3928,-14.0
3929,-14.0
3930,-14.0
3931,-14.0
3932,-14.0
3933,-14.0
3934,-14.0
3935,-14.0
3936,-14.0
3937,-14.0
3938,-14.0
3939,-14.0
3940,-14.0
3941,-14.0
3942,-14.0
3943,-14.0
3944,-14.0
3945,-14.0
3946,-14.0
3947,-14.0
3948,-14.0
3949,-14.0
3950,-14.0
3951,-14.0
3952,-14.0
3953,-14.0
3954,-14.0
3955,-14.0
3956,-14.0
3957,-14.0
3958,-14.0
3959,-14.0
3960,-14.0
3961,-14.0
3962,-14.0
3963,-14.0
3964,-14.0
3965,-14.0
3966,-14.0
3967,-14.0
3968,-14.0
3969,-14.0
3970,-14.0
3971,-14.0
3972,-14.0
3973,-14.0
3974,-14.0
3975,-14.0
3976,-14.0
3977,-14.0
3978,-14.0
3979,-14.0
3980,-14.0
3981,-14.0
3982,-14.0
3983,-14.0
3984,-14.0
3985,-14.0
3986,-14.0
3987,-14.0
3988,-14.0
3989,-14.0
3990,-14.0
3991,-14.0
3992,-14.0
3993,-14.0
3994,-14.0
3995,-14.0
3996,-14.0
3997,-14.0
3998,-14.0
3999,-14.0
4000,-14.0
4001,-14.0
4002,-14.0
4003,-14.0
4004,-14.0
4005,-14.0
4006,-14.0
4007,-14.0
4008,-14.0
4009,-14.0
4010,-14.0
4011,-14.0
4012,-14.0
4013,-14.0
4014,-14.0
4015,-14.0
4016,-14.0
4017,-14.0
4018,-14.0
4019,-14.0
4020,-14.0
4021,-14.0
4022,-14.0
4023,-14.0
4024,-14.0
4025,-14.0
4026,-14.0
4027,-14.0
4028,-14.0
4029,-14.0
4030,-14.0
4031,-14.0
4032,-14.0
4033,-14.0
4034,-14.0
4035,-14.0
4036,-14.0
4037,-14.0
4038,-14.0
4039,-14.0
4040,-14.0
4041,-14.0
4042,-14.0
4043,-14.0
4044,-14.0
4045,-14.0
4046,-14.0
4047,-14.0
4048,-14.0
4049,-14.0
4050,-14.0
4051,-14.0
4052,-14.0
4053,-14.0
4054,-14.0
4055,-14.0
4056,-14.0
4057,-14.0
4058,-14.0
4059,-14.0
4060,-14.0
4061,-14.0
4062,-14.0
4063,-14.0
4064,-14.0
4065,-14.0
4066,-14.0
4067,-14.0
4068,-14.0
4069,-14.0
4070,-14.0
4071,-14.0
4072,-14.0
4073,-14.0
4074,-14.0
4075,-14.0
4076,-14.0
4077,-14.0
4078,-14.0
4079,-14.0
4080,-14.0
4081,-14.0
4082,-14.0
4083,-14.0
4084,-14.0
4085,-14.0
4086,-14.0
4087,-14.0
4088,-14.0
4089,-14.0
4090,-14.0
4091,-14.0
4092,-14.0
4093,-14.0
4094,-14.0
4095,-14.0
[92;1muberClock[0m>,
